order_id,customer_id,order_date,total_amount,payment_method,order_status,shipping_address,shipping_city,shipping_state,shipping_zip
23673,5259,2023-10-02 19:47:00,8737.17,Debit Card,Processing,6114 Chelsea Parks Apt. 258,Port Adam,MH,41525
23674,3842,2024-06-25 11:39:00,907.3,Bank Transfer,Delivered,320 Brown Burgs Apt. 842,Courtneyport,ME,68852
23675,2676,2023-08-04 20:56:00,1834.85,Apple Pay,Cancelled,114 Kurt Street Apt. 168,West Thomas,NV,30822
23676,7722,2024-02-02 14:36:00,4888.26,Debit Card,Returned,95023 Carol Light,New Chadmouth,NC,98128
23677,1059,2023-12-15 18:14:00,449.78,PayPal,Processing,59176 Destiny Creek,Garyshire,ME,96140
23678,5292,2024-08-28 07:14:00,173.84,Google Pay,Cancelled,77298 Morris Lodge,Porterville,AZ,36245
23679,2926,2023-07-23 12:58:00,1928.58,Google Pay,Processing,362 Gary Curve,West William,SD,70333
23680,6411,2024-12-14 10:05:00,4800.54,Debit Card,Delivered,59341 Michael Squares,Ashleymouth,VA,33767
23681,6081,2023-11-07 18:36:00,5023.45,Apple Pay,Delivered,015 Vincent Grove Suite 657,Matthewshire,RI,36462
23682,5867,2024-08-23 18:11:00,1064.77,Apple Pay,Delivered,15131 Kimberly Manor Apt. 420,Port Paul,OK,81888
23683,7955,2024-08-02 13:28:00,581.59,Bank Transfer,Processing,85295 Burch Forest Apt. 361,Jacobborough,VA,46270
23684,9090,2024-11-12 22:36:00,1812.5,PayPal,Shipped,568 Russell Port,Lake Robert,VT,53808
23685,2525,2023-12-04 18:25:00,5431.88,PayPal,Processing,278 Kenneth Court,Andreaville,NH,55071
23686,8288,2023-11-05 18:00:00,1612.72,Debit Card,Cancelled,33087 Moore Shoal Apt. 682,New Daniel,PR,38726
23687,8021,2024-11-05 15:24:00,1764.94,Credit Card,Delivered,2197 Cohen Rest,Longstad,KY,53860
23688,10542,2024-10-07 15:09:00,1295.27,Debit Card,Cancelled,1938 Moran Plains Suite 443,Morrishaven,TN,89207
23689,9646,2024-11-28 09:12:00,2193.51,PayPal,Shipped,7420 Brandt Haven,Leetown,AR,07599
23690,3504,2023-05-09 18:18:00,2260.13,Debit Card,Delivered,43407 Kimberly Terrace Suite 170,South Paulaton,MI,37402
23691,1126,2023-11-22 19:16:00,591.04,Debit Card,Processing,2237 Cooper Coves,Joeborough,WA,50208
23692,5296,2023-09-05 17:47:00,698.52,Credit Card,Returned,391 Carl Ways,Markland,LA,48916
23693,6788,2023-09-11 20:30:00,6833.05,Bank Transfer,Delivered,57330 White Mountains Suite 833,Sandovalville,HI,19998
23694,8922,2023-08-04 21:42:00,1552.3,PayPal,Returned,168 Jennifer Lake Apt. 625,Jessicafort,NE,15038
23695,8024,2023-11-09 14:09:00,4752.2,Credit Card,Processing,2974 Elizabeth Crest Suite 256,Lake Steventown,TX,90109
23696,5189,2023-10-22 18:15:00,1656.62,PayPal,Processing,2156 Phillips Shoal Apt. 290,East Clarenceport,CA,38629
23697,8500,2023-11-11 20:35:00,1169.96,Apple Pay,Delivered,1359 Hammond Lake Apt. 884,South Kaylastad,RI,07968
23698,7725,2024-08-10 07:52:00,2711.17,Google Pay,Delivered,5627 Jennifer Shores Suite 058,New Wendyside,NE,46024
23699,1946,2023-10-27 16:41:00,6447.1,Apple Pay,Delivered,68511 Montgomery Circles Suite 879,New Jaredbury,NM,84214
23700,5736,2024-06-15 16:58:00,68.56,PayPal,Shipped,3664 West Forges,Lake Carrie,ND,73976
23701,9207,2023-08-17 15:17:00,257.24,Credit Card,Delivered,00559 Smith Fort Suite 420,Robinburgh,FM,02838
23702,4946,2023-10-18 11:46:00,303.52,Debit Card,Delivered,2140 Harris Trail,Lake Derrick,OK,09769
23703,6151,2023-04-14 07:47:00,7547.24,Bank Transfer,Shipped,403 Christopher Meadow Apt. 462,Brianburgh,IA,51961
23704,1680,2024-08-06 17:22:00,499.42,Apple Pay,Delivered,4516 Freeman Course Suite 674,Jillianfort,TX,28641
23705,4242,2023-06-09 13:02:00,80.14,PayPal,Delivered,30246 Benjamin Knolls,East Anthony,OH,75245
23706,10590,2023-10-26 09:49:00,6005.26,PayPal,Delivered,759 Jose Lane Apt. 467,Smithborough,ID,51527
23707,5895,2023-10-14 16:03:00,128.08,Debit Card,Delivered,6658 Lawson Common Suite 766,Lake Bobbyfort,OK,97936
23708,5646,2023-07-10 07:45:00,364.02,PayPal,Returned,049 Hanna Vista Apt. 323,Scottshire,AK,34833
23709,9538,2023-08-15 10:23:00,2771.34,PayPal,Shipped,613 Lozano Spring,Michaelfurt,NV,35434
23710,4260,2024-09-23 08:44:00,5386.39,Bank Transfer,Shipped,151 Bryan Point Suite 385,Richardfort,AK,02978
23711,8855,2023-05-08 18:14:00,620.38,PayPal,Delivered,52923 Gonzalez Centers Apt. 825,Lake Robert,OK,32647
23712,5154,2024-03-08 22:40:00,11869.65,Apple Pay,Delivered,1694 Walker Mount,South Amberhaven,GU,34579
23713,5771,2023-11-10 13:52:00,2018.93,Bank Transfer,Shipped,043 Peterson Springs Suite 695,East Stephen,WA,92045
23714,7698,2024-03-20 08:58:00,2460.05,Credit Card,Processing,775 Elaine Skyway,Jamesside,DC,81523
23715,8370,2023-06-17 15:15:00,483.64,Apple Pay,Returned,57940 Goodman Lights Suite 079,Hendricksville,MN,08778
23716,8622,2023-06-17 20:07:00,322.93,Debit Card,Returned,55730 Daniel Streets Suite 834,Jimenezberg,WY,25722
23717,1341,2024-12-09 09:14:00,20.84,Credit Card,Delivered,5776 Sawyer Heights Suite 370,East Kelseyburgh,MA,65832
23718,2925,2024-06-14 20:08:00,5319.01,Apple Pay,Delivered,503 Castillo Junctions Apt. 073,West Shelley,SD,56158
23719,7231,2024-07-23 21:38:00,982.58,PayPal,Delivered,282 Smith Radial,East Barbaraton,WA,44485
23720,6193,2023-04-28 20:59:00,275.04,PayPal,Delivered,13356 William Lakes Suite 498,New Morgan,NY,03865
23721,4286,2024-11-08 17:03:00,828.83,Apple Pay,Delivered,040 Fischer Views,North John,LA,24292
23722,5092,2023-12-13 14:17:00,215.8,Credit Card,Processing,930 Oconnell Mountains,New Scottfurt,TX,70636
23723,7567,2024-11-18 14:08:00,3417.26,Debit Card,Shipped,748 Christy Knoll,Simpsonside,WV,32120
23724,8700,2024-10-17 18:33:00,435.68,Credit Card,Shipped,661 Ferguson Place,Port Michaelland,MT,09696
23725,6758,2023-06-27 15:00:00,1083.88,PayPal,Shipped,800 Melissa Cliff Suite 288,Melendezstad,AR,35894
23726,7293,2023-04-23 10:21:00,178.8,Credit Card,Delivered,4739 Lyons Mountains Suite 971,East Timothy,GU,87988
23727,7256,2023-08-15 10:08:00,980.61,Credit Card,Processing,0990 Roberts Knoll,Austinhaven,AS,84642
23728,8813,2024-11-13 19:30:00,430.44,Credit Card,Delivered,29335 Hernandez Coves Apt. 349,West Brent,MO,08109
23729,9374,2023-11-01 21:04:00,1126.06,Debit Card,Cancelled,555 Lori Grove,Caitlinport,KY,64104
23730,5553,2023-12-14 08:48:00,328.8,PayPal,Delivered,6311 Charles Burg Suite 031,Yvetteport,ME,79896
23731,4673,2024-12-01 16:05:00,1847.76,PayPal,Delivered,39970 Wyatt Highway,Nobleview,GA,58875
23732,7591,2023-11-12 11:51:00,114.76,Apple Pay,Shipped,687 Ramsey Curve Suite 246,Heatherberg,MS,42319
23733,1309,2024-12-01 22:25:00,677.15,Debit Card,Delivered,535 Patel Turnpike Apt. 507,East Georgeborough,FM,94413
23734,7000,2024-11-28 10:26:00,2153.97,Bank Transfer,Processing,29777 Yang Station Suite 230,Moranton,UT,80959
23735,9354,2024-09-10 07:02:00,1832.48,Credit Card,Shipped,784 Robert Fort Apt. 066,North Ryan,ME,68295
23736,7250,2023-09-06 12:35:00,1564.02,Debit Card,Shipped,54382 Stevenson Mountain Suite 957,Davidberg,NH,66473
23737,9023,2024-06-09 13:13:00,9583.27,Credit Card,Shipped,124 Ashley Locks,Jeremymouth,VI,93262
23738,9408,2024-12-03 10:03:00,4552.53,Debit Card,Delivered,544 Lopez Haven,North Timothyfort,NC,72845
23739,6220,2023-10-11 10:51:00,252.58,PayPal,Delivered,7210 Paul Bridge,Matthewside,ID,20540
23740,5613,2023-05-08 07:15:00,406.74,Debit Card,Processing,4952 Michelle Hollow,Port Tanyachester,OH,58713
23741,1560,2024-11-25 15:09:00,2055.27,Apple Pay,Delivered,11756 Judith Stream,Riverahaven,CT,81989
23742,1928,2023-09-16 08:05:00,858.55,PayPal,Shipped,74592 Benjamin Roads Apt. 322,Lake Brittanyfurt,KY,49046
23743,6569,2024-06-07 20:25:00,1033.26,Credit Card,Shipped,690 Waller Skyway Apt. 856,Port Rachelburgh,VA,34828
23744,5316,2023-06-09 13:24:00,303.92,Debit Card,Cancelled,200 Benson Harbors,Andrewport,VA,03047
23745,9762,2024-06-24 18:26:00,320.96,PayPal,Shipped,957 Rebecca Freeway,Charlesland,FL,95025
23746,9686,2024-07-17 13:11:00,290.31,Credit Card,Delivered,2269 Hatfield Branch Suite 019,North Michaelland,CT,80396
23747,7708,2023-11-09 22:04:00,992.77,PayPal,Cancelled,397 Fitzpatrick Key,Patelstad,KS,59570
23748,4466,2023-04-10 08:21:00,2625.59,Credit Card,Cancelled,32563 Fletcher Causeway,Bradleyburgh,VA,37394
23749,6673,2024-04-26 13:54:00,5417.5,Apple Pay,Delivered,6845 Ann Orchard,West Jessica,FM,79344
23750,1780,2024-09-25 16:29:00,537.44,Apple Pay,Delivered,108 Allison Port,Bradleyborough,LA,65230
23751,9280,2023-04-22 09:13:00,4452.34,PayPal,Returned,6537 Clark Cove Apt. 595,West Thomasmouth,AL,34796
23752,1204,2023-03-17 11:11:00,403.38,Bank Transfer,Delivered,6128 Kyle Mountains,Samuelborough,NH,54092
23753,7055,2023-06-24 21:01:00,2966.67,Google Pay,Delivered,83457 Michael Lake Suite 494,Michaelport,NJ,90947
23754,6730,2024-12-16 17:12:00,6386.48,Google Pay,Delivered,159 Stacie Mall,Lake Jessica,NJ,05678
23755,10817,2024-08-08 15:32:00,5173.16,PayPal,Delivered,115 Harold Gardens,North Angel,MD,47000
23756,3275,2023-11-22 16:06:00,1897.41,Google Pay,Delivered,7237 Steele Via,Schultzshire,RI,58486
23757,3657,2024-01-18 18:26:00,3880.08,Debit Card,Shipped,21262 Martinez Ford,Pittmanhaven,SC,74947
23758,7406,2023-03-05 10:19:00,116.59,Credit Card,Delivered,765 Murphy Ranch Apt. 680,North Amy,ID,70260
23759,3143,2023-06-22 17:58:00,20.0,Credit Card,Delivered,945 Miller Corner,Jeremyside,PR,02802
23760,5680,2023-12-21 16:39:00,722.52,Bank Transfer,Returned,02217 Lane Keys,Nicolechester,OH,80463
23761,2947,2024-12-02 16:47:00,3351.75,PayPal,Shipped,8228 Perkins Manor,Barkerside,SD,18284
23762,8030,2023-02-01 07:08:00,1593.33,Google Pay,Cancelled,66021 Salazar Courts Apt. 436,Evanside,IA,99931
23763,3241,2023-11-27 16:08:00,4020.52,PayPal,Delivered,0375 Brown Rue,Dennisside,MA,72130
23764,4601,2023-04-26 16:36:00,558.3,Apple Pay,Shipped,54468 Garcia Summit Apt. 200,Leblancland,MD,33352
23765,4881,2024-09-21 19:17:00,10394.06,Debit Card,Delivered,6478 Debra Street Apt. 646,South Kayleemouth,PR,16349
23766,1868,2023-11-02 20:10:00,2299.56,PayPal,Shipped,289 Dean Bridge Suite 444,Kevinstad,TN,99265
23767,10314,2023-11-26 20:54:00,16319.57,PayPal,Delivered,9649 Nicole Hills,Calvinview,OR,15460
23768,4441,2023-07-16 16:42:00,582.92,Apple Pay,Delivered,6127 Austin Trail Apt. 746,Brightbury,VA,68181
23769,3041,2024-05-11 15:36:00,592.24,Debit Card,Processing,389 Amy Ports Suite 705,South Robinport,DE,64302
23770,8012,2023-08-21 10:31:00,30.82,Debit Card,Processing,46269 Haley Forks Apt. 518,Carlsonfurt,WI,69429
23771,7280,2024-11-04 08:12:00,598.38,Credit Card,Delivered,509 Scott Port,Bennettberg,MI,37968
23772,7288,2024-11-07 22:23:00,258.3,PayPal,Delivered,9938 Merritt Estate Suite 057,Port Christian,HI,56869
23773,6878,2024-07-01 21:08:00,1242.74,Credit Card,Shipped,911 Phyllis Islands,North Jason,NE,33846
23774,9354,2023-06-18 14:35:00,347.21,Debit Card,Delivered,201 Leon Path Apt. 601,Turnershire,AR,64146
23775,5661,2023-11-14 18:04:00,2026.11,Google Pay,Returned,428 Gomez Center Suite 974,Aprilmouth,ME,71986
23776,10014,2024-10-24 12:55:00,3068.65,PayPal,Delivered,104 Arnold Neck Suite 402,West Stephanietown,MO,01388
23777,1045,2024-05-04 14:50:00,882.0,Apple Pay,Processing,4465 Ramsey Spurs Apt. 013,Greerfort,MI,44036
23778,1156,2023-11-05 18:36:00,7081.04,Credit Card,Delivered,47930 Stephanie Villages,South Stephenville,RI,77269
23779,4745,2023-06-19 08:12:00,4135.07,Apple Pay,Shipped,7786 Michelle Junction,New Karen,GA,16728
23780,2684,2024-11-05 16:23:00,172.7,Bank Transfer,Processing,2787 Tiffany Plains,Whitestad,MI,39473
23781,8193,2023-06-09 20:12:00,2364.15,Credit Card,Shipped,38032 Richard Causeway Apt. 940,North Scottview,NH,08967
23782,7789,2023-11-04 12:33:00,2058.48,PayPal,Delivered,38088 Zachary Roads Apt. 607,Boydfurt,NY,73769
23783,2970,2023-10-10 08:07:00,982.87,Debit Card,Delivered,4123 Thomas Divide,Terrymouth,NV,96745
23784,8437,2023-11-12 13:13:00,5992.12,Google Pay,Delivered,80998 Brittany Fall Suite 719,West Dustinburgh,ID,84693
23785,8853,2024-11-11 09:23:00,4751.43,Debit Card,Delivered,619 Alicia Flats Apt. 235,Christianburgh,OR,52488
23786,9910,2023-12-26 15:27:00,174.09,Apple Pay,Processing,144 Beltran View Suite 327,East William,PR,81684
23787,10701,2023-06-24 08:13:00,49.45,PayPal,Delivered,919 Brown Viaduct Apt. 669,Cruzborough,ME,83186
23788,6035,2024-06-27 11:03:00,552.54,Bank Transfer,Processing,029 Davidson Ports Apt. 967,Port Lauraview,AZ,68210
23789,8070,2024-07-22 13:33:00,19.83,Credit Card,Shipped,79843 Savage Falls,New Donald,MA,54155
23790,6790,2023-04-13 13:03:00,4047.84,Bank Transfer,Returned,0264 Wade Prairie,Brandyshire,NY,96724
23791,3418,2024-03-13 21:45:00,2692.04,Debit Card,Delivered,051 Jasmine Greens,South Peterside,CO,08486
23792,9788,2023-01-26 22:07:00,621.36,Google Pay,Cancelled,6518 Breanna Pike,Terryport,NC,52416
23793,4868,2023-05-13 20:51:00,4891.92,Google Pay,Processing,32994 Travis Rue,West Thomas,NM,09810
23794,3201,2024-11-14 17:05:00,6350.86,Apple Pay,Delivered,495 Ryan Pines Apt. 877,Juliachester,TX,12553
23795,5985,2023-12-04 21:24:00,788.18,Credit Card,Delivered,52846 Gardner Shoal,Williamsburgh,DE,61642
23796,2374,2023-08-24 19:59:00,2295.92,Google Pay,Delivered,222 Jones Route,Scotthaven,MO,70164
23797,10601,2023-03-28 10:27:00,9198.92,Apple Pay,Cancelled,521 Jeremy Parks,Stephenberg,SC,89361
23798,6731,2024-06-21 11:06:00,1061.01,Google Pay,Returned,854 Cooper Knoll,Mccallmouth,NV,12810
23799,2417,2023-08-20 19:08:00,5805.1,Debit Card,Delivered,82212 Daniel Junctions Apt. 493,Walterland,NE,31409
23800,7249,2024-10-28 20:06:00,2331.35,PayPal,Delivered,310 Salinas Shoals Apt. 429,Port Alanhaven,MP,61091
23801,2375,2023-11-21 12:33:00,147.14,Debit Card,Delivered,9311 Linda Pine Suite 918,New Amanda,MI,86145
23802,9884,2024-07-03 08:00:00,399.25,Credit Card,Delivered,0815 Ramirez Run,East Williambury,DC,86656
23803,1114,2023-08-16 22:55:00,725.04,Google Pay,Processing,8248 Nicole Flat,South Victoria,TN,21050
23804,9220,2023-07-09 13:32:00,100.81,PayPal,Shipped,9752 Martinez Villages,Rodrigueztown,VI,51130
23805,10734,2024-05-02 16:10:00,903.34,Apple Pay,Returned,77840 April Trail,East Carolynland,NE,39150
23806,9294,2024-06-18 07:20:00,2247.81,Credit Card,Shipped,6148 Stephanie Dale Apt. 315,Codyside,WA,71346
23807,8569,2023-09-08 20:01:00,771.18,Debit Card,Delivered,59422 Shaffer Center,West Kimberlychester,IA,56199
23808,4644,2024-12-20 18:03:00,7664.73,PayPal,Returned,20570 Rose Knolls Apt. 795,Port Brittanyburgh,NH,77529
23809,10289,2023-06-17 11:09:00,2086.62,Apple Pay,Delivered,3224 King Lights,Kevinberg,WV,97929
23810,3136,2024-10-11 08:22:00,348.84,Google Pay,Delivered,0875 Kimberly Rapid,West Julieside,VT,80205
23811,9882,2023-08-06 11:44:00,52.8,PayPal,Delivered,38365 Brian Pass,Annafurt,MO,50390
23812,9682,2023-11-25 17:57:00,14.94,Debit Card,Delivered,531 Joseph Hills,Lake Brandon,MA,55750
23813,10311,2024-01-28 18:29:00,2868.39,Google Pay,Delivered,597 Brian Ways Apt. 221,West Terryburgh,MA,70435
23814,7310,2023-10-22 19:39:00,13.18,Credit Card,Cancelled,2107 Brianna Lakes Suite 403,West Timothy,TN,27661
23815,1617,2024-11-07 11:37:00,1555.81,Debit Card,Returned,78521 Sheena Port,West Eric,LA,20664
23816,4827,2024-12-06 22:22:00,5199.02,Debit Card,Processing,751 Rachel Throughway,South Zachary,SD,64746
23817,3723,2023-07-28 08:47:00,1273.35,Bank Transfer,Shipped,094 Kristen Mountain Suite 896,Schmidtville,WY,12867
23818,10415,2024-08-28 21:07:00,4881.07,Debit Card,Shipped,37983 Maxwell Ramp,Boydbury,MD,64050
23819,10130,2024-12-21 18:36:00,4331.28,Credit Card,Delivered,82614 Reid Trace,Josephland,CO,07295
23820,3172,2024-11-16 09:37:00,1422.51,Bank Transfer,Delivered,08095 Banks Centers,Garciahaven,MP,63541
23821,4260,2023-09-20 10:53:00,289.71,Credit Card,Processing,172 Brenda Tunnel Suite 057,West Andrew,MP,19164
23822,1286,2023-05-21 18:53:00,295.32,Credit Card,Shipped,29725 Preston Orchard Suite 565,Combsberg,FM,88073
23823,2416,2024-12-19 16:36:00,597.44,Credit Card,Shipped,659 Garcia Field Suite 851,Ashleymouth,MH,89593
23824,5996,2023-10-08 18:51:00,1298.2,Google Pay,Cancelled,098 Eric Run,East Joe,MD,97353
23825,8282,2023-11-09 16:55:00,1493.01,Debit Card,Delivered,6626 Adams Squares Apt. 982,Adrianfort,PR,05519
23826,3661,2023-10-18 16:11:00,4828.83,Apple Pay,Shipped,9168 Day Road,Jessicaborough,NJ,13356
23827,7001,2023-11-13 10:06:00,1593.94,Credit Card,Delivered,89701 Moore Harbor Apt. 377,Amyton,FM,36531
23828,10266,2024-11-22 17:51:00,5014.67,Apple Pay,Delivered,4504 Summer Pine,West Gary,NM,30534
23829,10919,2023-01-14 07:45:00,76.64,Debit Card,Cancelled,96501 Julie Islands,South Sherriland,OH,59874
23830,8957,2023-04-03 08:44:00,5136.87,Credit Card,Delivered,50376 Martinez Ford Apt. 963,Josephburgh,AK,63178
23831,6999,2023-06-12 07:06:00,9806.77,Google Pay,Delivered,0727 Rebecca Mountain,Millerburgh,NM,06324
23832,1568,2023-07-19 11:12:00,254.97,PayPal,Delivered,327 Wilkins Shoals Apt. 414,Antonioton,IA,79960
23833,3803,2023-09-02 13:07:00,344.44,Credit Card,Shipped,554 Nicole Shore Suite 814,Lake Victor,UT,17173
23834,2921,2023-10-10 15:49:00,2615.13,Bank Transfer,Delivered,98328 Kevin Spurs Apt. 413,Jessicafort,AZ,73300
23835,8141,2024-09-25 10:30:00,230.85,Debit Card,Delivered,854 James Route,Amymouth,LA,78195
23836,3438,2023-09-24 10:44:00,371.11,PayPal,Delivered,772 Monique Club Suite 336,Jacobsmouth,NC,74270
23837,9850,2024-05-24 16:53:00,1075.36,Bank Transfer,Delivered,5686 Tricia Passage Suite 300,Perryhaven,NH,63825
23838,4554,2024-11-10 16:24:00,2091.3,PayPal,Delivered,23913 Autumn Dale Suite 732,South Terrance,MN,47727
23839,2872,2023-03-01 13:34:00,4092.37,Debit Card,Delivered,25843 James Green,Bryanberg,CO,30989
23840,6840,2023-08-06 17:32:00,5123.31,Google Pay,Delivered,181 Ryan Garden,Jasonside,NM,17915
23841,10076,2024-11-20 17:15:00,764.88,Debit Card,Delivered,12604 Crystal Plain Suite 309,Scottmouth,MD,24638
23842,9336,2023-11-04 19:03:00,1038.86,Google Pay,Delivered,3222 Stephenson Extensions,Chenview,DC,38323
23843,9662,2024-01-15 16:17:00,3157.2,Credit Card,Shipped,5335 Robbins Garden Suite 752,South Timothy,VI,58460
23844,3894,2024-03-04 13:31:00,9510.21,PayPal,Returned,37930 John Prairie Suite 992,West Holly,NY,48230
23845,2233,2023-04-15 17:59:00,2602.69,Credit Card,Delivered,605 Burton Valleys,Cohenburgh,FL,08473
23846,6165,2023-10-15 20:10:00,1428.46,Credit Card,Delivered,70103 Ward Mountains,New Gerald,TX,90213
23847,4630,2024-08-23 19:52:00,2265.54,Credit Card,Delivered,733 Cynthia Valley,New Michaelhaven,GU,00689
23848,5423,2023-02-05 22:55:00,2851.2,Debit Card,Delivered,023 Eric Court Suite 269,Newmanmouth,NY,67214
23849,5368,2023-11-08 09:02:00,3037.75,Bank Transfer,Cancelled,15549 Eugene Crest Suite 579,West Douglaston,WY,82142
23850,5355,2023-09-22 07:43:00,7879.11,Apple Pay,Delivered,875 Gray Motorway Suite 028,Lake Philip,TN,43798
23851,4310,2023-12-09 09:54:00,3117.37,Google Pay,Delivered,983 Cohen Rue Suite 658,Port Samantha,NY,72196
23852,1128,2024-05-16 10:29:00,9422.14,Credit Card,Delivered,90597 Timothy Meadows Apt. 096,West Amyland,KS,29471
23853,1409,2024-12-08 21:05:00,4073.91,PayPal,Delivered,751 Shannon Passage Suite 720,West Kristin,MO,05398
23854,3462,2024-09-07 15:46:00,4415.43,Credit Card,Delivered,95452 Kristine Neck Apt. 786,Smithfurt,MI,59261
23855,2363,2023-08-18 07:25:00,1524.96,Credit Card,Processing,419 Karen Prairie,Mcclainside,KS,14047
23856,9099,2024-11-19 08:08:00,3215.67,Apple Pay,Shipped,568 Jennifer Harbor Suite 626,Lake Mariaside,NE,63073
23857,3037,2024-09-09 10:57:00,3622.03,PayPal,Delivered,5499 Nathan Tunnel,Port Erik,AK,05761
23858,7587,2023-09-02 19:00:00,120.62,Google Pay,Delivered,079 Drake Village,Leeborough,VA,71421
23859,4476,2023-07-18 12:31:00,414.03,PayPal,Shipped,109 Bobby Knolls Suite 193,South Joshuafort,IL,65030
23860,6455,2024-12-02 20:56:00,36.81,Apple Pay,Shipped,36765 Monica Radial Suite 070,South Marieton,WI,37507
23861,9627,2024-09-02 21:58:00,2747.89,Credit Card,Shipped,870 Craig Ferry,South Amyshire,VT,54977
23862,10185,2023-04-17 21:06:00,1184.76,Debit Card,Shipped,85665 Oliver Ports Apt. 436,West Jamieville,IL,87398
23863,2463,2023-11-10 15:07:00,424.58,Apple Pay,Delivered,0035 April Circle Apt. 754,Nixonland,WY,96627
23864,5578,2024-12-12 13:58:00,876.39,Credit Card,Delivered,9631 Tran Pine,Stanleyville,AR,21245
23865,9201,2024-09-10 16:07:00,2044.98,Debit Card,Cancelled,8844 Bryant Terrace Suite 545,Lake Jason,KS,07028
23866,6108,2024-10-04 11:50:00,5577.22,Debit Card,Delivered,274 Miller Islands Apt. 893,Teresachester,MP,43992
23867,4048,2023-05-04 20:53:00,506.9,Debit Card,Shipped,0545 Michael Springs,Lake Michelle,AL,09253
23868,9251,2024-07-27 22:05:00,4611.9,Credit Card,Shipped,3190 Paula Plains Suite 235,West Lindashire,GA,03243
23869,1996,2023-06-21 16:59:00,1126.81,Debit Card,Processing,62223 Miller Road Suite 901,West Nataliechester,AK,02760
23870,2141,2023-07-16 20:09:00,164.28,Debit Card,Delivered,089 Dudley Shore,Brittanyview,PR,81121
23871,9851,2024-12-14 19:27:00,336.16,Credit Card,Delivered,5368 Christopher Estates Apt. 742,Harperside,IL,52897
23872,2988,2023-09-25 20:57:00,4.98,Debit Card,Delivered,551 Dunn Estate,Michaelton,VT,08486
23873,6127,2023-04-16 17:12:00,9250.44,Credit Card,Returned,65330 Daniel Viaduct,Michaelton,KY,72381
23874,2788,2024-05-04 12:53:00,105.6,Credit Card,Delivered,0470 Evans Land Apt. 567,Robinside,MA,79812
23875,10301,2024-12-15 20:01:00,8166.13,Credit Card,Delivered,8501 Randall Haven Apt. 410,Michaelborough,WI,08789
23876,6834,2023-08-23 15:02:00,1640.38,Google Pay,Shipped,404 Bruce Fort,Stokesburgh,OH,11444
